链接,中药名,别名,英文名,产地分布,性味归经,功效与作用,临床应用,图片,形态,使用禁忌
http://www.zhongyoo.com/name/gougancai_50.html,狗肝菜,青蛇仔、金龙棒、野辣椒,Herba Dicliptera chinensis。,常生于疏林下、溪边、路旁。分布于广东、广西、福建、台湾等地。,甘、微苦，性凉。归心经、肝经、肺经,清热凉血、利尿解毒。属清热药下分类的清热解毒药。,用量50~100克，煎服。外用：捣敷或熬膏贴。用治感冒发热、肺热咳嗽、咽喉肿痛、风热目赤及小儿高热惊风；血热所致的斑疹及吐血、衄血、尿血等出血症；湿热痢疾、小便不利、妇女白带；外敷痈疖肿毒、带状疱疹、毒蛇咬伤。现亦用治流行性乙型脑炎及肝炎等疾病。,http://www.zhongyoo.com//uploads/allimg/131109/1-131109103F4624.jpg,一年生或二年生草本。茎基部外倾，具6钝棱和同数的浅纵沟，常膝曲状弯拐，近无毛或于明显肿胀的节部被疏柔毛。叶对生，有柄；叶片薄纸质，卵形或阔卵形，顶端渐尖或短渐尖，基部阔楔形，全缘，两面无毛或下面中脉上被疏柔毛。秋、冬季开花；花序腋生和顶生，由3~4个头状聚伞花序组成，聚伞花序有花几朵，但通常仅l朵发育，总苞状苞片2枚，阔倒卵形或近圆形，一大一小，顶端具凸尖，有脉纹，被柔毛；萼深5裂，裂片钻形；花冠粉红色或淡紫色，被柔毛，檐部二唇形；雄蕊2枚，生于喉部，花药2室，卵形，一上一下，均无距。蒴果卵形，开裂时胎座连同珠柄钩自蒴底弹起，将种子弹出。种子坚硬，扁圆形，褐色。,脾胃虚寒者慎服
http://www.zhongyoo.com/name/gangrengen_49.html,岗稔根,山稔根、岗稔、桃金娘根,Radix Rhodomyrti。,生于山地、丘陵、山岗、山坡的灌木丛中。分布于广东、海南、广西、云南等地。,平，味甘、微涩。归肝经、肾经,舒肝通络、止痛。属理气药。,用量15~ 30克，煎服。用治肝气郁滞的胸胁疼痛、风湿骨痛、腰肌劳损。,http://www.zhongyoo.com//uploads/allimg/131108/1-13110Q1213YK.jpg,常绿灌木，幼枝密被短幼毛。叶互生，具被毛短柄，叶片革质，椭圆形或倒卵形，顶端钝或圆，且常有微凹，基部阔楔形或楔形，全缘，下面密披灰白色短柔毛；为离基3出脉，网脉在下面很明显。花序腋生，总花梗有花l~3朵，基部有卵形的小苞片2枚；萼片5枚，圆形，花瓣5片，倒卵状长圆形，雄蕊多数，子房下位，3室，柱头头状。浆果圆球形或椭圆状圆球形，顶端有宿萼，成熟时暗紫色，内有多数种子。,暂缺
http://www.zhongyoo.com/name/daokoucao_42.html,倒扣草,倒钩草、倒刺草、鱼鳞菜,Achyranthes aspera Linn.,喜生于山坡、村边、路旁、园地及空旷草地上。分布于广东、海南、广西、贵州、云南、四川、福建等地。,寒，味甘、淡。归肺经、膀胱经、肝经,解表清热、利水通淋、活血散瘀。属利水渗湿药下属分类的利尿通淋药，对白喉杆菌有抑制作用，并有中和白喉杆菌毒素的作用；种子所含的皂苷能明显加强离体蛙心、兔心、豚鼠心和在位兔心收缩力；倒扣草碱对狗有降压、减慢心率、扩张血管、增加呼吸频率和幅度的作用。,用量9~15克，煎服；鲜品用量50~100克。外用：煎水洗或捣敷。用治感冒发热、暑热头痛、湿温病久热不退、疟疾寒热往来、咽喉肿痛、痄腮、热淋、水肿；亦可用于防治流行性感冒，外用治跌打肿痛。,http://www.zhongyoo.com//uploads/allimg/131031/1-131031110002395.jpg,一年生或二年生草本。茎具4棱，有柔毛。叶对生，纸质，卵圆形、倒卵形或长椭圆形，顶端急尖或钝，基部渐狭，两面被柔毛。穗状花序顶生；苞片卵形，具长芒；小苞片淡红色，披针形，基部具膜质边缘；萼片5枚，淡青色，披针形；雄蕊5枚，花丝基部合生成杯状；不育雄蕊约与花丝等长。果为胞果，卵形。夏、秋季开花。,孕妇忌用
http://www.zhongyoo.com/name/xungufeng_895.html,寻骨风,白毛藤、清骨风、猫耳朵,"Wooly Datchmanspipe Herb, Herb of Wooly Datchmanspipe。",生于海拔100~850米的山坡、草丛、沟边或路旁灌丛中。分布于江苏、浙江、安徽等地。,平，味辛、苦。归肝经、胃经,祛风通络、行气止痛。属祛风湿药分类下的祛风湿强筋骨药。,用量10~15克；或浸酒。用治风湿痹痛、肢体麻木、筋骨拘挛、跌打损伤疼痛、胃痛、牙痛、疝痛等。,http://www.zhongyoo.com//uploads/allimg/131018/1-13101Q113161D.jpg,多年生攀援草本，全株密被白色绵毛。根细圆柱形，棕黄色。茎细长，常攀附他物。叶互生，有长柄；叶片卵状心形或卵圆形，全缘，两面均被白色绵毛，下面更多。叶腋开花，花单生，花下有一叶苞片，花被管弯曲成烟斗状，先端向一侧展开成片状；黄色，中央紫色；雄蕊6，与花柱合生，药无柄，2室；子房下位，6室，花柱短。蒴果成熟时开裂；花期5月。,阴虚内热者禁用
http://www.zhongyoo.com/name/shuli_862.html,鼠李,臭李子、牛李、楮李、兴安鼠李,Fruit of Davurian Buckthorn,生于山地杂木林或山间沟旁及林缘灌木丛中。分布于东北、河北、山东等地。,平，味甘、微苦。归肝经、肾经,止咳、祛痰。属清热药下分类的清热燥湿药。,用于治支气管炎、肺气肿、龋齿痛、痈疖。用量果实5~ 15克，可制成酒剂服；外用适量，将果实捣烂敷患处。,http://www.zhongyoo.com//uploads/allimg/130909/1-130Z9162241V1.jpg,落叶小乔木或开张的大灌木，高可达10米，分枝多。树皮灰褐色，常呈环状剥裂。小枝粗壮近对生，具较大的锥形顶芽，稀不具芽而成锥形刺。叶对生于长枝上，或丛生于短枝上；卵状椭圆形、椭圆形或倒宽披针形，先端渐尖或急尖，基部圆形，边缘具细圆齿，齿端常有腺体，无毛。侧脉通常4~5对。花2~5束生于叶腋，黄绿色，雌雄异株；萼4裂，萼片狭卵形，锐头；花冠漏斗状钟形，4裂；雄花雄蕊4枚，雌花子房球形，2~3室，花柱2~3裂。核果近球形，成熟后紫黑色。花期5~6月，果期8~9月。,有小毒
http://www.zhongyoo.com/name/shichancao_855.html,石蝉草,火伤叶、胡椒草、散血胆,Herb of Dindygulen Peperomia,常生于山谷、溪边或林下石缝内。分布于福建、台湾、广西、广东、云南、贵州等地。,凉，味淡、微苦。归肺经、脾经、肝经、肾经,清热解毒、消肿散瘀、止痛利水。属清热药下分类的清热解毒药。,用量50~100克，内服煎汤或浸酒；外用适量，捣敷。用治胃癌、食道癌、肝癌、肺癌、乳腺癌、跌打损伤、烫烧伤、痈肿疮疖、肾炎水肿、肺结核、哮喘、气管支气管炎、肺热咳嗽。本品配石仙桃、，水煎服，治气管支气管炎、肺热咳嗽。,http://www.zhongyoo.com//uploads/allimg/130831/1-130S11505111M.jpg,一年生肉质草本。茎直立或基部匍匐状，分枝，被短柔毛，高10~30厘米，下部几节常生不定根。叶对生或3~4片轮生，膜质，有腺点，菱状椭圆形或倒卵形，长2~4厘米，宽1~2厘米，顶端圆或钝，基部阔楔形或圆形，全缘，两面被短柔毛；叶柄长0.5~1.5厘米，被毛。穗状花序腋生或顶生，单条或2~3条聚生，长2~ 10厘米，无毛；花小，两性，疏生于肉花序轴上；总花梗被毛，长0.5~1.5厘米；苞片近圆形，有腺点，盾状；雄蕊2枚，有短花丝；子房倒卵形，柱头近顶生，被毛。浆果球形，直径不足0.5毫米，顶端稍尖。花期4~7月及10~12月。,暂缺
http://www.zhongyoo.com/name/shieqie_854.html,十萼茄,猫耳草、红丝线、钮扣子,无,生于荒野、林旁、林下阴湿处。分布于云南、广东、台湾、福建、江西、湖南、四川等地。印度、马来西亚也有。,凉，味涩。归经暂无,清热解毒、祛痰止咳、补虚。属清热药下分类的清热解毒药。,用于狂犬病，疔疮红肿，蛇咬伤，外伤出血，虚痨咳嗽，久咳，消化不良，血崩，骨鲠等症。叶25~50克，煎服或煮鸡蛋服，治咳嗽气喘。全株外用，鲜品适量，捣烂外敷，治疗狂犬病、疮红肿、外伤出血。,http://www.zhongyoo.com//uploads/allimg/130829/1-130R9160302956.jpg,灌木或亚灌木。高0.5~1.5米，小枝、叶背、叶柄、花梗、花萼的外面均被具节的单毛和分枝的柔毛。单叶互生，上部的叶常2枚聚生，一大一小，卵形或椭圆状卵形，长5~ 15厘米，宽3~7厘米，顶端渐尖，基部楔形，渐狭至叶柄成窄翅，边全缘，两面被柔毛。花两性。2~5朵聚生于叶腋；花萼杯状，萼10齿裂；裂片钻头线形，花冠淡紫色或白色，5深裂；雄蕊5，生于花冠管喉部，花丝短无毛；子房上位，卵形。浆果球形，成熟时绯红色，有宿存花萼。花期5~8月，果期7~ 11月。,暂缺
http://www.zhongyoo.com/name/maocaolong_853.html,毛草龙,水仙桃、水丁香、香须公,无,生于田边湿地。分布于我国西南部至东部。,凉，味微苦。归经暂无,清热利湿、消肿解毒。属清热药下分类的清热燥湿药。,用量30~ 60克，内服煎汤；外用鲜草适量，捣烂敷。用治肾炎水肿、肝硬化腹水、痢疾、白带、痔疮、无名肿毒。,http://www.zhongyoo.com//uploads/allimg/130828/1-130RQ6263HS.jpg,亚灌木状草本。茎稍具纵棱，有毛。叶互生，披针形，长3～16厘米，宽l~ 2.5厘米，先端渐尖，基部渐狭；叶柄短或无。花腋生，无花梗；萼裂片4；花瓣4，黄色，倒卵形，长8~ 10毫米，先端钝或微凹，具4对明显的脉纹；雄蕊8；子房4室。蒴果圆柱形，有毛、棱；绿色或淡紫色。种子多数。初夏开花。,暂缺
http://www.zhongyoo.com/name/huihuisuan_851.html,回回蒜,山辣椒、小虎掌草、水虎掌草,无,生于山麓、山谷、溪边、沟边、路边和水边湿草地。分布于东北、华北及陕西，甘肃等省区。,微温，味辛、淡。归肝经,消炎退肿、平喘、截疟。,外用治肝炎(外敷)、哮喘(外敷)、疟疾、角膜云翳。煎汤内服，用量5~ 15克。外用适量，鲜品捣烂敷有关穴位及体表部位发泡。,http://www.zhongyoo.com//uploads/allimg/130826/1-130R61632533S.jpg,多年生草本，高15~ 50厘米。茎直立，与叶柄均有伸展的淡黄色糙毛。叶为三出复叶，基生叶和下部叶具长柄，叶片宽卵形，中央小叶具长柄，3深裂，裂片窄长，上部生少数不规则锯齿，侧生小叶具短柄，不等2或3裂；茎上部叶渐变小。花序具疏花；萼片5，淡绿色，船形，外面疏被柔毛；花瓣5，黄色，宽倒卵形，基部具蜜槽；雄蕊和心皮均多数。聚合果近矩圆形。瘦果扁，无毛。,有毒
http://www.zhongyoo.com/name/huangshukui_747.html,黄蜀葵,秋葵、假羊桃、柿花葵、假芙蓉,无,生于山谷、草丛中，有栽培。分布于华北、华东和中南各省区。,凉，味甘。归肾经，膀胱经，胃经,利水散瘀，消肿解毒，通乳。属利水渗湿药下分类的利水消肿药。,用量15～30克；鲜品30~90克，水煎服，外用捣敷或煎水洗。用治小便淋痛、乳汁不通、水肿、痈疽、疔毒、瘰疬、恶疮、腮腺炎、中耳炎、阑尾炎等。,http://www.zhongyoo.com//uploads/allimg/130603/1-130603151210Q0.jpg,多年生草本，高1~2米，疏生长硬毛。叶互生，掌状5～9深裂，裂片线状长卵圆形或披针形，边缘有粗锯齿，两面有长硬毛；叶柄长。花大，单生于叶腋或枝顶；苞片4～5，宿存；花萼5裂；花瓣5，淡黄色，内面基部暗褐色；雄蕊多数，连合成筒包围花柱；子房上位，5室，柱头5，紫黑色，匙状盘形。蒴果长椭圆形，具5棱，密生硬毛，熟时5纵裂。花期6～8月，果期8～10月。,孕妇忌服
http://www.zhongyoo.com/name/yuanbaocao_698.html,元宝草,对月草、合掌草、穿心草、叶抱枝,无,生于山坡草丛、旷野、路旁。分布于河南、江苏、安徽等长江流域省区。,寒，味辛、苦,止血，通经活络，解毒。,用量9～15克，水煎服，外用适量捣敷。孕妇忌服。临床上配、，水煎服用治吐血、咯血和衄血。配、金锦香根等，水煎，黄酒为引，月经前每日l剂，连服5剂，治疗月经不调。全草加水和酒各半煎服，渣外敷，治疗跌打损伤、腰腿冷痛。鲜草捣烂外敷可治痈疮疔毒，毒蛇咬伤。,,多年生草本，高约60厘米。茎圆柱形，基部木质化。叶对生，基部连合为一体，茎贯穿其中，叶两端略向上斜呈元宝状，长椭圆状披针形，两叶长6～13厘米，宽1.5～2.5厘米，两面散有黑色斑点及透明油点。聚伞花序顶生或腋生；苞片线形；萼片5，散有油点及黑色斑点；花瓣5，黄色；雄蕊多数，基部合成3束；花柱3。蒴果卵圆形，3室，具囊状黄褐色腺点。种子具显著纵棱及细密横皱纹。花果期全年。,暂缺
http://www.zhongyoo.com/name/xiaobopi_694.html,小檗皮,东北小檗、狗奶子、刀口药,无,生于山地林缘、溪边或灌丛中。分布于陕西、山西、河北、山东、内蒙古、辽宁、吉林和黑龙江等地。,寒，味苦,清热燥湿，泻火解毒。药理试验结果表明，三棵针具有提高白细胞水平的作用，另还有降压、抗心律失常等作用。,用量9～15克，水煎服。临床常用于治疗痢疾、肠炎、黄疸、咽痛、上呼吸道感染、目赤、急性中耳炎等症。,,落叶灌木，高2～4米。老枝灰色，圆柱形，微有棱槽，幼枝灰黄色，叶刺3叉，紫红色，长2～4厘米。叶丛生刺腋，长椭圆形，倒卵状矩圆形或卵形，长5～10厘米，宽2.5～5厘米，先端急尖或钝圆，基部渐狭，下延成柄，边缘密生不规则刺毛状小锯齿，下面有时被白粉，羽状网状脉明显。总状花序下垂，有花10～25朵，淡黄色，苞片1，披针形，小苞片2，三角形；萼片6，花瓣状；花瓣6，长卵形，较花萼稍短，顶端微凹，基部有长圆形腺体1对；雄蕊6，药瓣裂；子房上位，卵圆形，柱头头状，扁平。浆果椭圆形，熟时鲜红色，被淡蓝色粉。种子2，紫褐色。花期4～5月，果期9～10月。,暂缺
http://www.zhongyoo.com/name/kumaicai_682.html,苦荬菜,苦菜、盘儿草、败酱草,无,生于低山的山坡、田野和路旁。分布于全国大部分地区。,微寒，味苦,清热解毒，消肿。,用量6～9克，水煎服，外用适量，捣烂敷患处。用于肺痈、乳痈、疖肿、跌打损伤、毒蛇咬伤。,,多年生草本，高30&mdash；80厘米，含乳汁，全株光滑无毛。茎直立，多分枝，圆柱形，有纵棱，紫红色。基生叶丛生，花期枯萎，卵形，矩圆形或披针形，长4～10厘米，宽2～4厘米，顶端急尖，基部渐狭成柄，边缘羽状分裂，有时为波状齿裂或琴状羽裂，裂片边缘具不细齿；茎生叶互生，舌状卵形，无柄，长4～8厘米，宽1～4厘米，顶端尖，基部微抱茎，耳状，边缘具不规则锯齿。头状花序排列成伞房状，具细柄；总苞圆筒形，长7～8毫米，无毛，外层总苞片短小，长约l毫米，内层总苞片线状披针形，每轮8；花全部为舌状花，黄色，长6～9毫米，花舌长4～6毫米，顶端5齿裂；花药黄色，联合；花柱细长，柱头2裂，黄色，有细毛。瘦果纺锤形，稍扁平，长1～2毫米，喙长约0.8毫米，成熟后黑褐色；冠毛白色。花期4～6月，果期7～10月。,
